bin	chr	start	end
47066	II	3833800	3833999
47067	II	3834000	3834199
47068	II	3834200	3834399
47069	II	3834400	3834599
47070	II	3834600	3834799
47071	II	3834800	3834999
47072	II	3835000	3835199
47073	II	3835200	3835399
47074	II	3835400	3835599
47075	II	3835600	3835799
47076	II	3835800	3835999
47077	II	3836000	3836199
47078	II	3836200	3836399
47079	II	3836400	3836599
47080	II	3836600	3836799
47081	II	3836800	3836999
47082	II	3837000	3837199
47083	II	3837200	3837399
47084	II	3837400	3837599
47085	II	3837600	3837799
47086	II	3837800	3837999
47087	II	3838000	3838199
47088	II	3838200	3838399
47089	II	3838400	3838599
47090	II	3838600	3838799
47091	II	3838800	3838999
47092	II	3839000	3839199
47093	II	3839200	3839399
47094	II	3839400	3839599
47095	II	3839600	3839799
47096	II	3839800	3839999
47097	II	3840000	3840199
47098	II	3840200	3840399
47099	II	3840400	3840599
47100	II	3840600	3840799
47101	II	3840800	3840999
47102	II	3841000	3841199
47103	II	3841200	3841399
47104	II	3841400	3841599
47105	II	3841600	3841799
47106	II	3841800	3841999
47107	II	3842000	3842199
47108	II	3842200	3842399
47109	II	3842400	3842599
47110	II	3842600	3842799
47111	II	3842800	3842999
47112	II	3843000	3843199
47113	II	3843200	3843399
47114	II	3843400	3843599
47115	II	3843600	3843799
47116	II	3843800	3843999
47117	II	3844000	3844199
47118	II	3844200	3844399
47119	II	3844400	3844599
47120	II	3844600	3844799
47121	II	3844800	3844999
47122	II	3845000	3845199
47123	II	3845200	3845399
47124	II	3845400	3845599
47125	II	3845600	3845799
47126	II	3845800	3845999
47127	II	3846000	3846199
47128	II	3846200	3846399
47129	II	3846400	3846599
47130	II	3846600	3846799
47131	II	3846800	3846999
47132	II	3847000	3847199
47133	II	3847200	3847399
47134	II	3847400	3847599
47135	II	3847600	3847799
47136	II	3847800	3847999
47137	II	3848000	3848199
47138	II	3848200	3848399
47139	II	3848400	3848599
47140	II	3848600	3848799
47141	II	3848800	3848999
47142	II	3849000	3849199
47143	II	3849200	3849399
47144	II	3849400	3849599
47145	II	3849600	3849799
47146	II	3849800	3849999
47147	II	3850000	3850199
47148	II	3850200	3850399
47149	II	3850400	3850599
47150	II	3850600	3850799
47151	II	3850800	3850999
47152	II	3851000	3851199
47153	II	3851200	3851399
47154	II	3851400	3851599
47155	II	3851600	3851799
47156	II	3851800	3851999
47157	II	3852000	3852199
47158	II	3852200	3852399
47159	II	3852400	3852599
47160	II	3852600	3852799
47161	II	3852800	3852999
47162	II	3853000	3853199
47163	II	3853200	3853399
47164	II	3853400	3853599
47165	II	3853600	3853799
47166	II	3853800	3853999
47167	II	3854000	3854199
47168	II	3854200	3854399
47169	II	3854400	3854599
47170	II	3854600	3854799
47171	II	3854800	3854999
47172	II	3855000	3855199
47173	II	3855200	3855399
47174	II	3855400	3855599
47175	II	3855600	3855799
47176	II	3855800	3855999
47177	II	3856000	3856199
47178	II	3856200	3856399
47179	II	3856400	3856599
47180	II	3856600	3856799
47181	II	3856800	3856999
47182	II	3857000	3857199
47183	II	3857200	3857399
47184	II	3857400	3857599
47185	II	3857600	3857799
47186	II	3857800	3857999
47187	II	3858000	3858199
47188	II	3858200	3858399
47189	II	3858400	3858599
47190	II	3858600	3858799
47191	II	3858800	3858999
47192	II	3859000	3859199
47193	II	3859200	3859399
47194	II	3859400	3859599
47195	II	3859600	3859799
47196	II	3859800	3859999
47197	II	3860000	3860199
47198	II	3860200	3860399
47199	II	3860400	3860599
47200	II	3860600	3860799
47201	II	3860800	3860999
47202	II	3861000	3861199
47203	II	3861200	3861399
47204	II	3861400	3861599
47205	II	3861600	3861799
47206	II	3861800	3861999
47207	II	3862000	3862199
47208	II	3862200	3862399
47209	II	3862400	3862599
47210	II	3862600	3862799
47211	II	3862800	3862999
47212	II	3863000	3863199
47213	II	3863200	3863399
47214	II	3863400	3863599
47215	II	3863600	3863799
47216	II	3863800	3863999
47217	II	3864000	3864199
47218	II	3864200	3864399
47219	II	3864400	3864599
47220	II	3864600	3864799
47221	II	3864800	3864999
47222	II	3865000	3865199
47223	II	3865200	3865399
47224	II	3865400	3865599
47225	II	3865600	3865799
47226	II	3865800	3865999
47227	II	3866000	3866199
47228	II	3866200	3866399
47229	II	3866400	3866599
47230	II	3866600	3866799
47231	II	3866800	3866999
47232	II	3867000	3867199
47233	II	3867200	3867399
47234	II	3867400	3867599
47235	II	3867600	3867799
47236	II	3867800	3867999
47237	II	3868000	3868199
47238	II	3868200	3868399
47239	II	3868400	3868599
47240	II	3868600	3868799
47241	II	3868800	3868999
47242	II	3869000	3869199
47243	II	3869200	3869399
47244	II	3869400	3869599
47245	II	3869600	3869799
47246	II	3869800	3869999
47247	II	3870000	3870199
47248	II	3870200	3870399
47249	II	3870400	3870599
47250	II	3870600	3870799
47251	II	3870800	3870999
47252	II	3871000	3871199
47253	II	3871200	3871399
47254	II	3871400	3871599
47255	II	3871600	3871799
47256	II	3871800	3871999
47257	II	3872000	3872199
47258	II	3872200	3872399
47259	II	3872400	3872599
47260	II	3872600	3872799
47261	II	3872800	3872999
47262	II	3873000	3873199
47263	II	3873200	3873399
47264	II	3873400	3873599
47265	II	3873600	3873799
47266	II	3873800	3873999
47267	II	3874000	3874199
47268	II	3874200	3874399
47269	II	3874400	3874599
47270	II	3874600	3874799
47271	II	3874800	3874999
47272	II	3875000	3875199
47273	II	3875200	3875399
47274	II	3875400	3875599
47275	II	3875600	3875799
47276	II	3875800	3875999
47277	II	3876000	3876199
47278	II	3876200	3876399
47279	II	3876400	3876599
47280	II	3876600	3876799
47281	II	3876800	3876999
47282	II	3877000	3877199
47283	II	3877200	3877399
47284	II	3877400	3877599
47285	II	3877600	3877799
47286	II	3877800	3877999
47287	II	3878000	3878199
47288	II	3878200	3878399
47289	II	3878400	3878599
47290	II	3878600	3878799
47291	II	3878800	3878999
47292	II	3879000	3879199
47293	II	3879200	3879399
47294	II	3879400	3879599
47295	II	3879600	3879799
47296	II	3879800	3879999
47297	II	3880000	3880199
47298	II	3880200	3880399
47299	II	3880400	3880599
47300	II	3880600	3880799
47301	II	3880800	3880999
47302	II	3881000	3881199
47303	II	3881200	3881399
47304	II	3881400	3881599
47305	II	3881600	3881799
47306	II	3881800	3881999
47307	II	3882000	3882199
47308	II	3882200	3882399
47309	II	3882400	3882599
47310	II	3882600	3882799
47311	II	3882800	3882999
47312	II	3883000	3883199
47313	II	3883200	3883399
47314	II	3883400	3883599
47315	II	3883600	3883799
47316	II	3883800	3883999
47317	II	3884000	3884199
47318	II	3884200	3884399
47319	II	3884400	3884599
47320	II	3884600	3884799
47321	II	3884800	3884999
47322	II	3885000	3885199
47323	II	3885200	3885399
47324	II	3885400	3885599
47325	II	3885600	3885799
47326	II	3885800	3885999
47327	II	3886000	3886199
47328	II	3886200	3886399
47329	II	3886400	3886599
47330	II	3886600	3886799
47331	II	3886800	3886999
47332	II	3887000	3887199
47333	II	3887200	3887399
47334	II	3887400	3887599
47335	II	3887600	3887799
47336	II	3887800	3887999
47337	II	3888000	3888199
47338	II	3888200	3888399
47339	II	3888400	3888599
47340	II	3888600	3888799
47341	II	3888800	3888999
47342	II	3889000	3889199
47343	II	3889200	3889399
47344	II	3889400	3889599
47345	II	3889600	3889799
47346	II	3889800	3889999
47347	II	3890000	3890199
47348	II	3890200	3890399
47349	II	3890400	3890599
47350	II	3890600	3890799
47351	II	3890800	3890999
47352	II	3891000	3891199
47353	II	3891200	3891399
47354	II	3891400	3891599
47355	II	3891600	3891799
47356	II	3891800	3891999
47357	II	3892000	3892199
47358	II	3892200	3892399
47359	II	3892400	3892599
47360	II	3892600	3892799
47361	II	3892800	3892999
47362	II	3893000	3893199
47363	II	3893200	3893399
47364	II	3893400	3893599
47365	II	3893600	3893799
47366	II	3893800	3893999
47367	II	3894000	3894199
47368	II	3894200	3894399
47369	II	3894400	3894599
47370	II	3894600	3894799
47371	II	3894800	3894999
47372	II	3895000	3895199
47373	II	3895200	3895399
47374	II	3895400	3895599
47375	II	3895600	3895799
47376	II	3895800	3895999
47377	II	3896000	3896199
47378	II	3896200	3896399
47379	II	3896400	3896599
47380	II	3896600	3896799
47381	II	3896800	3896999
47382	II	3897000	3897199
47383	II	3897200	3897399
47384	II	3897400	3897599
47385	II	3897600	3897799
47386	II	3897800	3897999
47387	II	3898000	3898199
47388	II	3898200	3898399
47389	II	3898400	3898599
47390	II	3898600	3898799
47391	II	3898800	3898999
47392	II	3899000	3899199
47393	II	3899200	3899399
47394	II	3899400	3899599
47395	II	3899600	3899799
47396	II	3899800	3899999
47397	II	3900000	3900199
47398	II	3900200	3900399
47399	II	3900400	3900599
47400	II	3900600	3900799
47401	II	3900800	3900999
47402	II	3901000	3901199
47403	II	3901200	3901399
47404	II	3901400	3901599
47405	II	3901600	3901799
47406	II	3901800	3901999
47407	II	3902000	3902199
47408	II	3902200	3902399
47409	II	3902400	3902599
47410	II	3902600	3902799
47411	II	3902800	3902999
47412	II	3903000	3903199
47413	II	3903200	3903399
47414	II	3903400	3903599
47415	II	3903600	3903799
47416	II	3903800	3903999
47417	II	3904000	3904199
47418	II	3904200	3904399
47419	II	3904400	3904599
47420	II	3904600	3904799
47421	II	3904800	3904999
47422	II	3905000	3905199
47423	II	3905200	3905399
47424	II	3905400	3905599
47425	II	3905600	3905799
47426	II	3905800	3905999
47427	II	3906000	3906199
47428	II	3906200	3906399
47429	II	3906400	3906599
47430	II	3906600	3906799
47431	II	3906800	3906999
47432	II	3907000	3907199
47433	II	3907200	3907399
47434	II	3907400	3907599
47435	II	3907600	3907799
47436	II	3907800	3907999
47437	II	3908000	3908199
47438	II	3908200	3908399
47439	II	3908400	3908599
47440	II	3908600	3908799
47441	II	3908800	3908999
47442	II	3909000	3909199
47443	II	3909200	3909399
47444	II	3909400	3909599
47445	II	3909600	3909799
47446	II	3909800	3909999
47447	II	3910000	3910199
47448	II	3910200	3910399
47449	II	3910400	3910599
47450	II	3910600	3910799
47451	II	3910800	3910999
47452	II	3911000	3911199
47453	II	3911200	3911399
47454	II	3911400	3911599
47455	II	3911600	3911799
47456	II	3911800	3911999
47457	II	3912000	3912199
47458	II	3912200	3912399
47459	II	3912400	3912599
47460	II	3912600	3912799
47461	II	3912800	3912999
47462	II	3913000	3913199
47463	II	3913200	3913399
47464	II	3913400	3913599
47465	II	3913600	3913799
47466	II	3913800	3913999
47467	II	3914000	3914199
47468	II	3914200	3914399
47469	II	3914400	3914599
47470	II	3914600	3914799
47471	II	3914800	3914999
47472	II	3915000	3915199
47473	II	3915200	3915399
47474	II	3915400	3915599
47475	II	3915600	3915799
47476	II	3915800	3915999
47477	II	3916000	3916199
47478	II	3916200	3916399
47479	II	3916400	3916599
47480	II	3916600	3916799
47481	II	3916800	3916999
47482	II	3917000	3917199
47483	II	3917200	3917399
47484	II	3917400	3917599
47485	II	3917600	3917799
47486	II	3917800	3917999
47487	II	3918000	3918199
47488	II	3918200	3918399
47489	II	3918400	3918599
47490	II	3918600	3918799
47491	II	3918800	3918999
47492	II	3919000	3919199
47493	II	3919200	3919399
47494	II	3919400	3919599
47495	II	3919600	3919799
47496	II	3919800	3919999
47497	II	3920000	3920199
47498	II	3920200	3920399
47499	II	3920400	3920599
47500	II	3920600	3920799
47501	II	3920800	3920999
47502	II	3921000	3921199
47503	II	3921200	3921399
47504	II	3921400	3921599
47505	II	3921600	3921799
47506	II	3921800	3921999
47507	II	3922000	3922199
47508	II	3922200	3922399
47509	II	3922400	3922599
47510	II	3922600	3922799
47511	II	3922800	3922999
47512	II	3923000	3923199
47513	II	3923200	3923399
47514	II	3923400	3923599
47515	II	3923600	3923799
47516	II	3923800	3923999
47517	II	3924000	3924199
47518	II	3924200	3924399
47519	II	3924400	3924599
47520	II	3924600	3924799
47521	II	3924800	3924999
47522	II	3925000	3925199
47523	II	3925200	3925399
47524	II	3925400	3925599
47525	II	3925600	3925799
47526	II	3925800	3925999
47527	II	3926000	3926199
47528	II	3926200	3926399
47529	II	3926400	3926599
47530	II	3926600	3926799
47531	II	3926800	3926999
47532	II	3927000	3927199
47533	II	3927200	3927399
47534	II	3927400	3927599
47535	II	3927600	3927799
47536	II	3927800	3927999
47537	II	3928000	3928199
47538	II	3928200	3928399
47539	II	3928400	3928599
47540	II	3928600	3928799
47541	II	3928800	3928999
47542	II	3929000	3929199
47543	II	3929200	3929399
47544	II	3929400	3929599
47545	II	3929600	3929799
47546	II	3929800	3929999
47547	II	3930000	3930199
47548	II	3930200	3930399
47549	II	3930400	3930599
47550	II	3930600	3930799
47551	II	3930800	3930999
47552	II	3931000	3931199
47553	II	3931200	3931399
47554	II	3931400	3931599
47555	II	3931600	3931799
47556	II	3931800	3931999
47557	II	3932000	3932199
47558	II	3932200	3932399
47559	II	3932400	3932599
47560	II	3932600	3932799
47561	II	3932800	3932999
47562	II	3933000	3933199
47563	II	3933200	3933399
47564	II	3933400	3933599
47565	II	3933600	3933799
47566	II	3933800	3933999
47567	II	3934000	3934199
47568	II	3934200	3934399
47569	II	3934400	3934599
47570	II	3934600	3934799
47571	II	3934800	3934999
47572	II	3935000	3935199
47573	II	3935200	3935399
47574	II	3935400	3935599
47575	II	3935600	3935799
47576	II	3935800	3935999
47577	II	3936000	3936199
47578	II	3936200	3936399
47579	II	3936400	3936599
47580	II	3936600	3936799
47581	II	3936800	3936999
47582	II	3937000	3937199
47583	II	3937200	3937399
47584	II	3937400	3937599
47585	II	3937600	3937799
47586	II	3937800	3937999
47587	II	3938000	3938199
47588	II	3938200	3938399
47589	II	3938400	3938599
47590	II	3938600	3938799
47591	II	3938800	3938999
47592	II	3939000	3939199
47593	II	3939200	3939399
47594	II	3939400	3939599
47595	II	3939600	3939799
47596	II	3939800	3939999
47597	II	3940000	3940199
47598	II	3940200	3940399
47599	II	3940400	3940599
47600	II	3940600	3940799
47601	II	3940800	3940999
47602	II	3941000	3941199
47603	II	3941200	3941399
47604	II	3941400	3941599
47605	II	3941600	3941799
47606	II	3941800	3941999
47607	II	3942000	3942199
47608	II	3942200	3942399
47609	II	3942400	3942599
47610	II	3942600	3942799
47611	II	3942800	3942999
47612	II	3943000	3943199
47613	II	3943200	3943399
47614	II	3943400	3943599
47615	II	3943600	3943799
47616	II	3943800	3943999
47617	II	3944000	3944199
47618	II	3944200	3944399
47619	II	3944400	3944599
47620	II	3944600	3944799
47621	II	3944800	3944999
47622	II	3945000	3945199
47623	II	3945200	3945399
47624	II	3945400	3945599
47625	II	3945600	3945799
47626	II	3945800	3945999
47627	II	3946000	3946199
47628	II	3946200	3946399
47629	II	3946400	3946599
47630	II	3946600	3946799
47631	II	3946800	3946999
47632	II	3947000	3947199
47633	II	3947200	3947399
47634	II	3947400	3947599
47635	II	3947600	3947799
47636	II	3947800	3947999
47637	II	3948000	3948199
47638	II	3948200	3948399
47639	II	3948400	3948599
47640	II	3948600	3948799
47641	II	3948800	3948999
47642	II	3949000	3949199
47643	II	3949200	3949399
47644	II	3949400	3949599
47645	II	3949600	3949799
47646	II	3949800	3949999
47647	II	3950000	3950199
47648	II	3950200	3950399
47649	II	3950400	3950599
47650	II	3950600	3950799
47651	II	3950800	3950999
47652	II	3951000	3951199
47653	II	3951200	3951399
47654	II	3951400	3951599
47655	II	3951600	3951799
47656	II	3951800	3951999
47657	II	3952000	3952199
47658	II	3952200	3952399
47659	II	3952400	3952599
47660	II	3952600	3952799
47661	II	3952800	3952999
47662	II	3953000	3953199
47663	II	3953200	3953399
47664	II	3953400	3953599
47665	II	3953600	3953799
47666	II	3953800	3953999
47667	II	3954000	3954199
47668	II	3954200	3954399
47669	II	3954400	3954599
47670	II	3954600	3954799
47671	II	3954800	3954999
47672	II	3955000	3955199
47673	II	3955200	3955399
47674	II	3955400	3955599
47675	II	3955600	3955799
47676	II	3955800	3955999
47677	II	3956000	3956199
47678	II	3956200	3956399
47679	II	3956400	3956599
47680	II	3956600	3956799
47681	II	3956800	3956999
47682	II	3957000	3957199
47683	II	3957200	3957399
47684	II	3957400	3957599
47685	II	3957600	3957799
47686	II	3957800	3957999
47687	II	3958000	3958199
47688	II	3958200	3958399
47689	II	3958400	3958599
47690	II	3958600	3958799
47691	II	3958800	3958999
47692	II	3959000	3959199
47693	II	3959200	3959399
47694	II	3959400	3959599
47695	II	3959600	3959799
47696	II	3959800	3959999
47697	II	3960000	3960199
47698	II	3960200	3960399
47699	II	3960400	3960599
47700	II	3960600	3960799
47701	II	3960800	3960999
47702	II	3961000	3961199
47703	II	3961200	3961399
47704	II	3961400	3961599
47705	II	3961600	3961799
47706	II	3961800	3961999
47707	II	3962000	3962199
47708	II	3962200	3962399
47709	II	3962400	3962599
47710	II	3962600	3962799
47711	II	3962800	3962999
47712	II	3963000	3963199
47713	II	3963200	3963399
47714	II	3963400	3963599
47715	II	3963600	3963799
47716	II	3963800	3963999
47717	II	3964000	3964199
47718	II	3964200	3964399
47719	II	3964400	3964599
47720	II	3964600	3964799
